,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Day,Month,Year
9911,FAMILY,5.0,5,15000.0,50,Free,0.0,Everyone,Education,6,10,2017
9912,FINANCE,,1,2.5,100,Free,0.0,Everyone,Finance,16,12,2015
9913,COMMUNICATION,,0,5.4,100,Free,0.0,Everyone,Communication,15,1,2018
9914,BUSINESS,,2,5.2,100,Free,0.0,Everyone,Business,15,2,2013
9915,LIFESTYLE,,1,1.5,10,Free,0.0,Everyone,Lifestyle,23,4,2015
9916,BOOKS_AND_REFERENCE,,2,970.0,100,Free,0.0,Everyone,Books & Reference,8,1,2014
9917,FINANCE,,0,1.4,0,Paid,394.99,Everyone,Finance,11,7,2018
9918,LIFESTYLE,,1,2.0,100,Free,0.0,Everyone,Lifestyle,6,5,2018
9919,SHOPPING,,31,34000.0,1000,Free,0.0,Everyone,Shopping,9,8,2017
9920,FAMILY,,3,2.1,100,Paid,1.26,Everyone,Entertainment,12,1,2012
9921,BUSINESS,4.7,78,,1000,Free,0.0,Everyone,Business,24,1,2017
9922,COMMUNICATION,3.7,98,9.7,10000,Free,0.0,Everyone,Communication,11,7,2018
9923,HEALTH_AND_FITNESS,3.9,21,2.2,1000,Free,0.0,Everyone,Health & Fitness,30,10,2015
9924,BUSINESS,,3,1.6,10,Free,0.0,Everyone,Business,21,3,2017
9925,SOCIAL,,0,10000.0,10,Free,0.0,Everyone,Social,24,9,2015
9926,FAMILY,3.0,606,42000.0,50000,Free,0.0,Everyone 10+,Educational,16,8,2016
9927,BUSINESS,,1,13000.0,50,Free,0.0,Everyone,Business,3,10,2017
9928,BUSINESS,,0,2.7,10,Free,0.0,Everyone,Business,1,12,2016
9929,PRODUCTIVITY,,0,8.7,10,Free,0.0,Everyone,Productivity,18,4,2017
9930,NEWS_AND_MAGAZINES,,3,32000.0,100,Free,0.0,Everyone 10+,News & Magazines,16,7,2018
9931,SPORTS,,2,10000.0,5,Free,0.0,Everyone,Sports,21,8,2017
9932,TRAVEL_AND_LOCAL,4.2,238,67000.0,10000,Paid,5.99,Everyone,Travel & Local,22,6,2018
9933,BUSINESS,3.0,2,17000.0,100,Free,0.0,Everyone,Business,11,5,2017
9934,LIFESTYLE,,0,40000.0,0,Paid,399.99,Everyone,Lifestyle,1,12,2017
9935,MAPS_AND_NAVIGATION,,1,21000.0,100,Free,0.0,Everyone,Maps & Navigation,29,3,2018
9936,FAMILY,4.2,32200,15000.0,5000000,Free,0.0,Everyone,Casual;Pretend Play,6,11,2017
9937,BUSINESS,,2,12000.0,100,Free,0.0,Everyone,Business,23,9,2017
9938,BUSINESS,,0,9.7,10,Free,0.0,Everyone,Business,12,3,2015
9939,MAPS_AND_NAVIGATION,4.2,3596,31000.0,1000000,Free,0.0,Everyone,Maps & Navigation,15,6,2018
9940,BUSINESS,3.7,195,4.0,10000,Free,0.0,Everyone,Business,21,11,2016
9941,TOOLS,4.6,43045,,1000000,Paid,2.99,Everyone,Tools,25,6,2018
9942,SHOPPING,4.5,928,8.6,100000,Free,0.0,Everyone,Shopping,2,8,2018
9943,MAPS_AND_NAVIGATION,4.6,796,25000.0,50000,Free,0.0,Everyone,Maps & Navigation,18,5,2018
9944,MAPS_AND_NAVIGATION,4.7,4501,26000.0,100000,Free,0.0,Teen,Maps & Navigation,25,7,2018
9945,MAPS_AND_NAVIGATION,4.3,891,6.4,50000,Free,0.0,Everyone,Maps & Navigation,26,7,2018
9946,LIFESTYLE,2.3,853,88000.0,50000,Free,0.0,Everyone,Lifestyle,20,7,2018
9947,MAPS_AND_NAVIGATION,2.8,25,5.8,1000,Free,0.0,Everyone,Maps & Navigation,6,8,2018
9948,TOOLS,2.8,44,41000.0,10000,Free,0.0,Everyone,Tools,20,6,2018
9949,MAPS_AND_NAVIGATION,3.6,7,2.5,1000,Free,0.0,Everyone,Maps & Navigation,30,5,2017
9950,LIFESTYLE,3.0,26,,1000,Free,0.0,Everyone,Lifestyle,15,5,2018
9951,AUTO_AND_VEHICLES,3.2,46,6.6,1000,Free,0.0,Everyone,Auto & Vehicles,26,6,2018
9952,MAPS_AND_NAVIGATION,3.5,106,24000.0,5000,Free,0.0,Everyone,Maps & Navigation,9,7,2018
9953,MAPS_AND_NAVIGATION,3.8,181,9.8,10000,Free,0.0,Everyone,Maps & Navigation,6,7,2018
9954,MAPS_AND_NAVIGATION,3.5,8,32000.0,1000,Free,0.0,Everyone,Maps & Navigation,1,8,2017
9955,PRODUCTIVITY,4.2,105,72000.0,1000,Free,0.0,Everyone,Productivity,16,10,2017
9956,AUTO_AND_VEHICLES,,1,19000.0,10,Free,0.0,Everyone,Auto & Vehicles,7,8,2018
9957,MAPS_AND_NAVIGATION,4.5,8,8.1,100,Free,0.0,Everyone,Maps & Navigation,3,8,2018
9958,MAPS_AND_NAVIGATION,3.4,14,6.2,1000,Free,0.0,Everyone,Maps & Navigation,25,1,2018
9959,AUTO_AND_VEHICLES,3.0,9,8.4,100,Free,0.0,Everyone,Auto & Vehicles,23,3,2018
9960,TRAVEL_AND_LOCAL,4.4,75,19000.0,1000,Free,0.0,Everyone,Travel & Local,23,5,2018
9961,PHOTOGRAPHY,4.0,26,8.5,1000,Free,0.0,Everyone,Photography,2,8,2018
9962,HOUSE_AND_HOME,,13,43000.0,100,Free,0.0,Everyone,House & Home,18,4,2018
9963,TOOLS,4.3,29,23000.0,1000,Free,0.0,Everyone,Tools,7,2,2017
9964,AUTO_AND_VEHICLES,,0,48000.0,5,Free,0.0,Everyone,Auto & Vehicles,4,7,2018
9965,LIFESTYLE,4.1,88,20000.0,5000,Free,0.0,Everyone,Lifestyle,13,7,2018
9966,LIFESTYLE,3.6,30,5.2,5000,Free,0.0,Everyone,Lifestyle,4,3,2015
9967,MAPS_AND_NAVIGATION,3.7,13,3.9,1000,Free,0.0,Everyone,Maps & Navigation,22,12,2014
9968,FAMILY,4.2,20807,52000.0,1000000,Free,0.0,Everyone 10+,Simulation,2,8,2017
9969,TOOLS,3.7,6,1.3,1000,Free,0.0,Everyone,Tools,8,11,2015
9970,TRAVEL_AND_LOCAL,4.3,2649,25000.0,500000,Free,0.0,Everyone,Travel & Local,3,8,2018
9971,FAMILY,,2,11000.0,1000,Free,0.0,Everyone,Education,15,7,2018
9972,FAMILY,,11,16000.0,500,Free,0.0,Everyone,Education,28,10,2017
9973,FAMILY,3.3,1218,1.0,100000,Free,0.0,Everyone,Education,24,8,2012
9974,FAMILY,4.4,2558,61000.0,100000,Free,0.0,Everyone,Entertainment,16,1,2018
9975,HEALTH_AND_FITNESS,4.8,432160,15000.0,10000000,Free,0.0,Everyone,Health & Fitness,28,6,2018
9976,LIFESTYLE,3.5,6747,,1000000,Free,0.0,Everyone,Lifestyle,11,6,2018
9977,FAMILY,4.0,5886,54000.0,1000000,Free,0.0,Everyone,Simulation,28,5,2018
9978,TOOLS,4.9,85,19000.0,1000,Free,0.0,Everyone,Tools,5,7,2018
9979,FAMILY,4.0,17543,19000.0,5000000,Free,0.0,Everyone,Casual,25,1,2018
9980,LIFESTYLE,,14,,500,Free,0.0,Everyone,Lifestyle,13,3,2018
9981,FAMILY,4.6,36813,33000.0,500000,Free,0.0,Everyone,Entertainment,1,5,2018
9982,HOUSE_AND_HOME,4.3,43847,,1000000,Free,0.0,Everyone,House & Home,6,7,2018
9983,FAMILY,3.6,9389,64000.0,1000000,Free,0.0,Teen,Simulation,31,5,2018
9984,HOUSE_AND_HOME,3.9,59660,72000.0,1000000,Free,0.0,Everyone,House & Home,14,3,2017
9985,FAMILY,3.9,2338,45000.0,100000,Free,0.0,Everyone,Simulation,29,5,2018
9986,FAMILY,4.0,1518,,100000,Free,0.0,Everyone,Casual,20,10,2017
9987,TRAVEL_AND_LOCAL,4.2,2822,27000.0,100000,Free,0.0,Everyone,Travel & Local,27,7,2018
9988,FAMILY,4.4,539931,69000.0,10000000,Free,0.0,Everyone,Simulation,6,8,2018
9989,SHOPPING,,2,4.9,500,Free,0.0,Everyone,Shopping,11,4,2018
9990,BUSINESS,,0,4.4,10,Free,0.0,Everyone,Business,20,2,2018
9991,FAMILY,4.3,2223,8.6,100000,Free,0.0,Teen,Entertainment,28,3,2018
9992,NEWS_AND_MAGAZINES,,2,13000.0,100,Free,0.0,Everyone,News & Magazines,13,12,2016
9993,BOOKS_AND_REFERENCE,,0,8.7,5,Free,0.0,Everyone,Books & Reference,14,2,2018
9994,BUSINESS,,0,12000.0,50,Free,0.0,Everyone,Business,16,4,2018
9995,FINANCE,,1,29000.0,100,Free,0.0,Everyone,Finance,23,4,2018
9996,NEWS_AND_MAGAZINES,3.7,1032,,100000,Free,0.0,Everyone,News & Magazines,5,7,2018
9997,BUSINESS,,0,5.8,10,Free,0.0,Everyone,Business,13,12,2017
9998,GAME,4.3,2233,36000.0,1000000,Free,0.0,Everyone,Racing,28,2,2018
9999,BUSINESS,,1,17000.0,100,Free,0.0,Everyone,Business,11,6,2015
10000,TOOLS,,0,17000.0,5,Free,0.0,Everyone,Tools,2,8,2018
10001,TOOLS,3.4,5,1.9,100,Free,0.0,Everyone,Tools,3,12,2016
10002,GAME,,5,,10,Free,0.0,Everyone,Adventure,21,1,2017
10003,NEWS_AND_MAGAZINES,3.5,66,12000.0,10000,Free,0.0,Everyone,News & Magazines,1,6,2017
10004,HEALTH_AND_FITNESS,,0,7.1,10,Free,0.0,Everyone,Health & Fitness,9,7,2018
10005,FAMILY,4.2,1330,96000.0,10000,Paid,0.99,Teen,Strategy,18,7,2018
10006,FAMILY,4.2,13752,21000.0,100000,Paid,9.99,Mature 17+,Strategy,24,10,2017
10007,TOOLS,,1,6.5,10,Free,0.0,Everyone,Tools,31,1,2018
10008,NEWS_AND_MAGAZINES,3.6,1820,,100000,Free,0.0,Everyone,News & Magazines,5,7,2018
10009,NEWS_AND_MAGAZINES,,0,62000.0,10,Free,0.0,Mature 17+,News & Magazines,16,12,2017
10010,FAMILY,3.9,903392,,50000000,Free,0.0,Everyone 10+,Strategy,14,6,2018
10011,FAMILY,3.8,9513,82000.0,100000,Free,0.0,Everyone 10+,Strategy,8,6,2018
10012,NEWS_AND_MAGAZINES,3.8,265,,10000,Free,0.0,Everyone 10+,News & Magazines,5,7,2018
10013,GAME,4.0,27557,69000.0,5000000,Free,0.0,Teen,Action,6,7,2018
10014,FAMILY,4.5,6,22000.0,500,Free,0.0,Everyone,Entertainment,9,6,2017
10015,FAMILY,3.8,127229,34000.0,10000000,Free,0.0,Everyone,Casual,7,9,2017
10016,SOCIAL,4.9,3071,63000.0,10000,Free,0.0,Teen,Social,13,7,2018
10017,NEWS_AND_MAGAZINES,3.8,728,,50000,Free,0.0,Everyone 10+,News & Magazines,5,7,2018
10018,FAMILY,4.1,7823,,500000,Free,0.0,Teen,Entertainment,27,7,2018
10019,WEATHER,3.5,2000,14000.0,100000,Free,0.0,Everyone,Weather,31,7,2018
10020,TOOLS,3.0,736,1.8,100000,Free,0.0,Everyone,Tools,5,7,2017
10021,FAMILY,4.5,256219,95000.0,10000000,Free,0.0,Everyone,Strategy,31,7,2018
10022,BEAUTY,4.7,900,30000.0,5000,Free,0.0,Everyone,Beauty,25,3,2018
10023,NEWS_AND_MAGAZINES,3.8,1093,,100000,Free,0.0,Everyone 10+,News & Magazines,5,7,2018
10024,FAMILY,3.3,24091,16000.0,5000000,Free,0.0,Teen,Casual,4,8,2016
10025,NEWS_AND_MAGAZINES,4.0,509,,50000,Free,0.0,Everyone,News & Magazines,5,7,2018
10026,COMMUNICATION,4.1,55110,4.3,1000000,Free,0.0,Everyone,Communication,20,6,2018
10027,FAMILY,3.7,70105,67000.0,10000000,Free,0.0,Everyone,Casual,6,6,2018
10028,FAMILY,3.9,13253,12000.0,1000000,Free,0.0,Everyone,Puzzle,9,8,2016
10029,PERSONALIZATION,3.5,84779,8.5,5000000,Free,0.0,Everyone,Personalization,4,6,2018
10030,GAME,4.4,83891,48000.0,10000000,Free,0.0,Everyone,Action,19,7,2018
10031,FAMILY,4.0,25489,62000.0,1000000,Free,0.0,Everyone,Simulation,6,8,2018
10032,FAMILY,4.0,2294,95000.0,100000,Free,0.0,Everyone,Entertainment,9,1,2017
10033,GAME,4.6,568391,5.2,5000000,Free,0.0,Teen,Action,1,7,2014
10034,TRAVEL_AND_LOCAL,4.4,77585,,10000000,Free,0.0,Everyone,Travel & Local,31,7,2018
10035,FAMILY,4.5,9699,23000.0,100000,Paid,0.99,Teen,Puzzle,23,7,2018
10036,PERSONALIZATION,4.3,28728,2.8,500000,Paid,2.49,Everyone,Personalization,27,7,2013
10037,TRAVEL_AND_LOCAL,4.4,1090,,10000,Paid,1.99,Everyone,Travel & Local,29,5,2018
10038,PERSONALIZATION,4.3,111634,13000.0,5000000,Free,0.0,Everyone,Personalization,26,5,2014
10039,PERSONALIZATION,4.1,2645,1.1,50000,Paid,0.99,Everyone,Personalization,20,12,2015
10040,WEATHER,4.2,8723,4.6,500000,Free,0.0,Everyone,Weather,27,8,2014
10041,TOOLS,2.7,168,170.0,5000,Paid,4.99,Everyone,Tools,14,3,2015
10042,WEATHER,4.2,2115,1.1,500000,Free,0.0,Everyone,Weather,4,7,2014
10043,COMMUNICATION,2.3,223,1.0,5000,Paid,1.49,Everyone,Communication,26,7,2014
10044,TOOLS,3.9,361,,50000,Free,0.0,Everyone,Tools,12,7,2018
10045,DATING,4.1,10,11000.0,5000,Free,0.0,Everyone,Dating,12,4,2017
10046,TOOLS,2.9,33,141.0,1000,Paid,4.99,Everyone,Tools,21,8,2015
10047,TOOLS,3.3,257,160.0,5000,Paid,4.99,Everyone,Tools,14,3,2015
10048,FINANCE,4.2,2695,,100000,Free,0.0,Everyone,Finance,26,2,2018
10049,MEDICAL,4.3,123,86000.0,10000,Free,0.0,Everyone,Medical,1,6,2018
10050,TOOLS,2.9,164,144.0,5000,Paid,4.99,Everyone,Tools,14,3,2015
10051,TOOLS,3.5,138,141.0,5000,Paid,4.99,Everyone,Tools,5,3,2015
10052,TOOLS,2.8,130,143.0,5000,Paid,4.99,Everyone,Tools,14,3,2015
10053,PRODUCTIVITY,,1,6.3,50,Paid,1.99,Everyone,Productivity,6,8,2017
10054,FAMILY,4.3,28151,17000.0,1000000,Free,0.0,Everyone 10+,Role Playing,4,6,2015
10055,HEALTH_AND_FITNESS,3.5,8,7.9,1000,Free,0.0,Everyone,Health & Fitness,28,6,2018
10056,TOOLS,4.6,1092,190.0,100000,Free,0.0,Everyone,Tools,27,6,2012
10057,PERSONALIZATION,4.2,18280,6.0,1000000,Free,0.0,Everyone,Personalization,8,1,2015
10058,WEATHER,4.2,11510,3.5,1000000,Free,0.0,Everyone,Weather,28,8,2014
10059,FAMILY,3.7,3258,26000.0,500000,Free,0.0,Everyone,Casual,4,3,2016
10060,GAME,4.7,15,93000.0,100,Paid,0.99,Everyone,Adventure,21,11,2016
10061,FAMILY,3.9,1550,21000.0,100000,Free,0.0,Teen,Role Playing,28,10,2017
10062,BOOKS_AND_REFERENCE,4.3,8894,2.3,100000,Free,0.0,Everyone,Books & Reference,23,7,2018
10063,GAME,4.4,70351,,5000000,Free,0.0,Everyone,Arcade,3,3,2018
10064,HEALTH_AND_FITNESS,4.0,32,64000.0,5000,Free,0.0,Everyone,Health & Fitness,20,5,2017
10065,LIFESTYLE,4.4,129,8.1,50000,Free,0.0,Everyone 10+,Lifestyle,16,6,2018
10066,PERSONALIZATION,3.7,21,376.0,500,Paid,0.99,Everyone,Personalization,24,9,2013
10067,PERSONALIZATION,4.3,60298,13000.0,5000000,Free,0.0,Everyone,Personalization,8,1,2015
10068,BUSINESS,3.5,15,8.0,1000,Free,0.0,Everyone,Business,21,10,2015
10069,SOCIAL,,0,29000.0,100,Free,0.0,Everyone,Social,26,5,2015
10070,FAMILY,4.3,171220,42000.0,5000000,Free,0.0,Everyone 10+,Role Playing,28,7,2015
10071,LIFESTYLE,4.0,22,19000.0,5000,Free,0.0,Everyone,Lifestyle,7,2,2018
10072,COMMUNICATION,4.5,5474,17.0,100000,Paid,3.99,Everyone,Communication,15,1,2014
10073,TOOLS,4.2,5,2.5,100,Paid,1.49,Everyone,Tools,30,7,2018
10074,GAME,4.3,40,3.6,5000,Free,0.0,Everyone,Board,15,3,2016
10075,PERSONALIZATION,4.1,285,3.9,50000,Free,0.0,Teen,Personalization,3,10,2017
10076,BUSINESS,2.5,31,54000.0,10000,Free,0.0,Everyone,Business,4,4,2018
10077,BUSINESS,2.7,11,6.8,1000,Free,0.0,Everyone,Business,27,11,2017
10078,PRODUCTIVITY,,0,38000.0,50,Free,0.0,Everyone,Productivity,8,6,2018
10079,FAMILY,,5,44000.0,500,Free,0.0,Everyone,Education,3,11,2016
10080,BUSINESS,,1,30000.0,1000,Free,0.0,Everyone,Business,16,5,2018
10081,BUSINESS,,0,8.4,100,Free,0.0,Everyone,Business,9,4,2018
10082,FINANCE,1.2,44,27000.0,1000,Free,0.0,Everyone,Finance,9,4,2018
10083,FINANCE,,0,10000.0,1000,Free,0.0,Everyone,Finance,9,7,2018
10084,BUSINESS,,3,15000.0,100,Free,0.0,Everyone,Business,21,3,2018
10085,BUSINESS,,0,27000.0,5,Free,0.0,Everyone,Business,3,8,2018
10086,BUSINESS,4.7,87,5.1,10000,Free,0.0,Everyone,Business,15,7,2017
10087,FINANCE,4.9,7,3.4,1000,Free,0.0,Everyone,Finance,17,6,2016
10088,BUSINESS,4.7,37,10000.0,5000,Free,0.0,Everyone,Business,29,6,2018
10089,BUSINESS,,2,19000.0,100,Free,0.0,Everyone,Business,29,9,2017
10090,BUSINESS,,0,54000.0,5,Free,0.0,Everyone,Business,11,7,2017
10091,PRODUCTIVITY,4.4,15,3.1,500,Free,0.0,Everyone,Productivity,21,7,2018
10092,TOOLS,4.7,32,2.7,1000,Free,0.0,Everyone,Tools,15,6,2018
10093,BUSINESS,4.0,2,1.7,100,Free,0.0,Everyone,Business,24,5,2018
10094,BUSINESS,,1,8.4,5,Free,0.0,Everyone,Business,10,4,2018
10095,FAMILY,4.7,13,1.2,500,Free,0.0,Everyone,Entertainment,4,5,2016
10096,LIFESTYLE,4.3,218,19000.0,10000,Free,0.0,Everyone,Lifestyle,16,1,2017
10097,BUSINESS,,4,12000.0,500,Free,0.0,Everyone,Business,25,11,2016
10098,FAMILY,4.7,1327,44000.0,10000,Free,0.0,Everyone,Education;Education,18,5,2017
10099,SPORTS,,0,26000.0,10,Free,0.0,Everyone,Sports,14,8,2017
10100,GAME,4.4,499483,99000.0,10000000,Free,0.0,Teen,Adventure,2,8,2018
10101,SOCIAL,,0,19000.0,1,Free,0.0,Everyone,Social,24,7,2017
10102,PRODUCTIVITY,,1,18000.0,500,Free,0.0,Teen,Productivity,29,6,2018
10103,BUSINESS,,9,3.3,100,Free,0.0,Everyone,Business,3,7,2018
10104,BUSINESS,,1,30000.0,5,Free,0.0,Everyone,Business,25,6,2018
10105,EVENTS,,0,24000.0,10,Free,0.0,Everyone,Events,14,5,2018
10106,SHOPPING,,0,4.5,10,Free,0.0,Everyone,Shopping,31,3,2017
10107,BUSINESS,4.6,20,15000.0,1000,Free,0.0,Everyone,Business,12,10,2017
10108,SOCIAL,,6,10000.0,50,Free,0.0,Teen,Social,26,12,2016
10109,COMMUNICATION,,239,18000.0,10000,Free,0.0,Everyone,Communication,31,7,2018
10110,FAMILY,,0,13000.0,100,Free,0.0,Teen,Entertainment,10,1,2018
10111,TOOLS,4.4,19877,4.5,1000000,Free,0.0,Everyone,Tools,7,1,2018
10112,GAME,4.4,58387,3.3,1000000,Free,0.0,Everyone,Word,13,12,2013
10113,GAME,4.4,54082,21000.0,10000000,Free,0.0,Everyone,Adventure,11,7,2018
10114,TOOLS,4.6,222,10000.0,10000,Free,0.0,Everyone,Tools,29,7,2016
10115,COMMUNICATION,3.1,497,36000.0,100000,Free,0.0,Everyone,Communication,17,7,2018
10116,FAMILY,4.3,7443,33000.0,100000,Free,0.0,Everyone,Casual,29,9,2016
10117,COMMUNICATION,3.7,7,4.3,500,Free,0.0,Everyone,Communication,2,10,2017
10118,PHOTOGRAPHY,4.6,126338,9.6,1000000,Free,0.0,Everyone,Photography,15,3,2017
10119,HOUSE_AND_HOME,,2,656.0,100,Free,0.0,Everyone,House & Home,24,11,2017
10120,TRAVEL_AND_LOCAL,4.1,3674,61000.0,500000,Free,0.0,Everyone,Travel & Local,9,7,2018
10121,SPORTS,4.2,43191,14000.0,5000000,Free,0.0,Everyone,Sports,10,1,2018
10122,PRODUCTIVITY,4.4,936,5.4,50000,Paid,2.99,Everyone,Productivity,17,6,2018
10123,SOCIAL,4.1,34079,1.3,1000000,Free,0.0,Teen,Social,14,3,2017
10124,VIDEO_PLAYERS,3.6,32112,,1000000,Free,0.0,Everyone,Video Players & Editors,4,7,2018
10125,TOOLS,4.4,6801,2.8,500000,Free,0.0,Everyone,Tools,8,1,2018
10126,FAMILY,3.8,70903,47000.0,1000000,Free,0.0,Everyone 10+,Role Playing,27,10,2016
10127,FINANCE,4.0,2187,,100000,Free,0.0,Everyone,Finance,1,8,2018
10128,BUSINESS,3.2,116,,10000,Free,0.0,Everyone,Business,13,6,2018
10129,PRODUCTIVITY,2.8,160,7.6,10000,Free,0.0,Everyone,Productivity,27,7,2018
10130,AUTO_AND_VEHICLES,3.1,14,4.6,1000,Free,0.0,Everyone,Auto & Vehicles,9,2,2018
10131,PRODUCTIVITY,2.9,280,10.0,50000,Free,0.0,Everyone,Productivity,14,11,2014
10132,VIDEO_PLAYERS,4.1,1276,4.6,100000,Free,0.0,Everyone,Video Players & Editors,14,12,2017
10133,PHOTOGRAPHY,3.3,1461,13000.0,100000,Free,0.0,Everyone,Photography,31,8,2017
10134,PRODUCTIVITY,3.5,626,1.2,100000,Free,0.0,Everyone,Productivity,23,6,2015
10135,PERSONALIZATION,4.2,18926,2.9,1000000,Free,0.0,Everyone,Personalization,28,9,2013
10136,VIDEO_PLAYERS,2.8,71,10000.0,10000,Free,0.0,Everyone,Video Players & Editors,18,7,2018
10137,AUTO_AND_VEHICLES,2.1,83,4.8,5000,Free,0.0,Everyone,Auto & Vehicles,29,7,2018
10138,GAME,4.4,3344,36000.0,500000,Free,0.0,Everyone,Arcade,3,1,2018
10139,PRODUCTIVITY,4.4,69,3.5,1000,Free,0.0,Everyone,Productivity,8,7,2016
10140,TOOLS,4.2,789,,50000,Free,0.0,Everyone,Tools,5,8,2014
10141,HEALTH_AND_FITNESS,4.1,107,50000.0,10000,Free,0.0,Everyone,Health & Fitness,24,3,2016
10142,BUSINESS,3.3,49,51.0,10000,Free,0.0,Everyone,Business,18,1,2012
10143,VIDEO_PLAYERS,3.5,51,11000.0,10000,Free,0.0,Everyone,Video Players & Editors,26,6,2018
10144,TOOLS,4.7,3696,29000.0,50000,Free,0.0,Everyone,Tools,10,8,2017
10145,PHOTOGRAPHY,3.1,7300,46000.0,1000000,Free,0.0,Teen,Photography,12,1,2018
10146,TOOLS,4.3,33,46000.0,1000,Free,0.0,Everyone,Tools,6,12,2016
10147,TOOLS,4.1,533,1.4,100000,Free,0.0,Everyone,Tools,22,7,2017
10148,WEATHER,4.2,6849,1.2,1000000,Free,0.0,Everyone,Weather,5,3,2014
10149,TOOLS,2.5,15,228.0,5000,Free,0.0,Everyone,Tools,10,9,2016
10150,VIDEO_PLAYERS,3.9,244,,10000,Free,0.0,Everyone,Video Players & Editors,23,6,2016
10151,BUSINESS,3.0,287,9.8,50000,Free,0.0,Everyone,Business,26,10,2015
10152,TRAVEL_AND_LOCAL,3.2,86,39000.0,10000,Free,0.0,Everyone,Travel & Local,17,5,2018
10153,COMMUNICATION,4.3,260,193.0,10000,Free,0.0,Everyone,Communication,11,8,2014
10154,TOOLS,4.3,36,12000.0,5000,Free,0.0,Everyone,Tools,21,8,2017
10155,PRODUCTIVITY,4.2,2412,192.0,100000,Free,0.0,Everyone,Productivity,27,9,2012
10156,FAMILY,4.3,51,57000.0,5000,Free,0.0,Everyone,Education,2,4,2018
10157,TOOLS,2.2,19,2.1,1000,Free,0.0,Everyone,Tools,5,9,2017
10158,FINANCE,3.9,49,3.9,10000,Free,0.0,Everyone,Finance,24,2,2017
10159,LIFESTYLE,2.8,3187,11000.0,100000,Free,0.0,Everyone,Lifestyle,27,1,2017
10160,FINANCE,4.4,32,2.3,1000,Free,0.0,Everyone,Finance,13,1,2018
10161,BOOKS_AND_REFERENCE,4.6,595,8.5,50000,Free,0.0,Everyone,Books & Reference,28,6,2016
10162,TOOLS,4.4,55,1.4,5000,Free,0.0,Everyone,Tools,12,9,2017
10163,TOOLS,3.9,33,473.0,5000,Free,0.0,Everyone,Tools,5,5,2016
10164,TOOLS,2.9,7,2.4,1000,Free,0.0,Everyone,Tools,26,10,2017
10165,VIDEO_PLAYERS,4.1,40,3.9,1000,Free,0.0,Everyone,Video Players & Editors,13,7,2017
10166,SPORTS,5.0,7,68000.0,100,Free,0.0,Everyone,Sports,23,7,2018
10167,TOOLS,4.6,1420,1.6,100000,Free,0.0,Everyone,Tools,9,11,2015
10168,DATING,3.7,1212,,100000,Free,0.0,Mature 17+,Dating,16,2,2018
10169,COMMUNICATION,,0,1.8,5,Free,0.0,Everyone,Communication,27,7,2018
10170,SOCIAL,4.4,49580,4.0,10000000,Free,0.0,Everyone,Social,4,6,2018
10171,SOCIAL,4.2,22650,1.5,1000000,Free,0.0,Everyone,Social,21,5,2018
10172,BUSINESS,4.4,4518,26000.0,1000000,Free,0.0,Everyone,Business,1,3,2018
10173,BOOKS_AND_REFERENCE,3.9,46,3.0,5000,Free,0.0,Everyone,Books & Reference,30,4,2018
10174,GAME,3.6,33,71000.0,5000,Free,0.0,Teen,Casino,6,6,2017
10175,FAMILY,3.4,17,246.0,1000,Free,0.0,Everyone,Entertainment,21,11,2014
10176,SPORTS,,0,3.6,500,Free,0.0,Everyone,Sports,18,1,2017
10177,TOOLS,4.3,9716,1.3,1000000,Free,0.0,Everyone,Tools,10,4,2018
10178,SPORTS,4.3,63782,24000.0,5000000,Free,0.0,Everyone,Sports,7,8,2018
10179,GAME,4.4,201537,68000.0,5000000,Free,0.0,Teen,Casino,1,8,2018
10180,FAMILY,,35,1.3,1000,Free,0.0,Everyone,Entertainment,15,3,2018
10181,GAME,4.3,11051,44000.0,1000000,Free,0.0,Teen,Casino,25,6,2018
10182,SOCIAL,4.3,38826,7.0,10000000,Free,0.0,Everyone,Social,7,8,2018
10183,FAMILY,,6,5.4,1000,Free,0.0,Everyone,Entertainment,18,3,2018
10184,MEDICAL,,2,7.6,1000,Free,0.0,Everyone,Medical,19,7,2018
10185,FINANCE,,31,14000.0,1000,Free,0.0,Everyone,Finance,17,10,2017
10186,FAMILY,4.4,7615646,71000.0,100000000,Free,0.0,Everyone,Casual,7,8,2018
10187,FAMILY,,0,2.6,10,Free,0.0,Everyone,Education,22,7,2018
10188,SPORTS,4.0,176487,10000.0,5000000,Free,0.0,Everyone,Sports,21,11,2017
10189,GAME,4.5,264282,48000.0,10000000,Free,0.0,Teen,Casino,12,7,2018
10190,FAMILY,4.6,2721923,25000.0,10000000,Free,0.0,Teen,Simulation,11,6,2018
10191,TOOLS,4.3,15070,6.3,1000000,Free,0.0,Everyone,Tools,30,7,2018
10192,PHOTOGRAPHY,4.1,100179,96000.0,10000000,Free,0.0,Everyone,Photography,17,5,2018
10193,FAMILY,4.4,318867,10000.0,10000000,Free,0.0,Everyone,Puzzle,6,7,2018
10194,SPORTS,3.5,172373,47000.0,10000000,Free,0.0,Everyone,Sports,12,7,2018
10195,TOOLS,4.1,25438,3.2,1000000,Free,0.0,Everyone,Tools,24,4,2018
10196,FAMILY,3.8,283823,,50000000,Free,0.0,Everyone 10+,Casual,23,11,2016
10197,SOCIAL,4.2,3895,,1000000,Free,0.0,Teen,Social,27,6,2018
